GPAX,GPA,SLC,School,Plus,Physics,Math,Chemistry,Bio,Parent1,Parent2,X1,X2,X3,X4,X5,X6,X111,X222,X333,X444,X555,X666,GPAA,GPAA,pf,Int,Internal,FinalGPA,Prog,OrdGPA,GPAAA
0,0,0.694444444,0,0.194444444,0.675675676,0.865384615,0.657894737,0.869565217,0.333333333,0.666666667,0.82,0.86,0.666666667,0.66,0.62,0.86,0.944444444,0.611111111,0.555555556,0.944444444,0.666666667,1,0,0,0,82,41,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.675675676,0.865384615,0.657894737,0.652173913,1,1,0.86,0.9,0.708333333,0.92,0.84,0.9,0.888888889,1,0.777777778,1,0.888888889,0.944444444,0,0,0,86,43,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.810810811,0.769230769,0.263157895,0.869565217,0,0,0.8,0.86,0.583333333,0.82,0.96,0.78,0.666666667,0.833333333,0.833333333,0.944444444,0.666666667,1,0,0,0,80,40,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.135135135,0.288461538,0.131578947,0.652173913,1,1,0.72,0.54,0.416666667,0.7,0.88,0.98,0,0,0.666666667,0,0,1,0,0,0,72,36,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.135135135,0.288461538,0.131578947,0.652173913,0,0,0.9,0.64,0.791666667,0.82,0.82,0.76,0.777777778,0.888888889,0.777777778,0.777777778,0.777777778,1,0,0,0,90,45,0,Computer,0,F
0,0,0.694444444,0,0.194444444,0.810810811,0.673076923,0.789473684,0.923913043,0.666666667,0.666666667,0.78,0.68,0.541666667,0.8,0.94,0.88,0.888888889,0.833333333,0.777777778,0.888888889,0.666666667,1,0,0,0,78,39,0,Computer,0,F
0,0,0.694444444,0,0.472222222,0,0.25,0.526315789,0.652173913,0.333333333,1,0.84,0.66,0.666666667,0.72,0.86,0.76,0,0.777777778,0.777777778,0.833333333,0,1,0,0,0,84,42,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.540540541,0.673076923,0.526315789,0.652173913,0.333333333,1,0.72,0.54,0.416666667,0.7,0.86,1,0.722222222,0.833333333,0.888888889,0.611111111,0.611111111,1,0,0,0,72,36,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.810810811,0.865384615,0.789473684,0.815217391,0,0.666666667,0.8,0.6,0.583333333,0.66,0.66,0.8,0,0,0.666666667,0,0,1,0,0,0,80,40,0,Computer,0,F
0,0,0.694444444,0,0.194444444,0.540540541,0.288461538,0.526315789,0.815217391,1,0.666666667,0.7,0.76,0.375,0.6,0.68,0.86,0,0,0,0,0,0.944444444,0,0,0,70,35,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.675675676,0.865384615,0.657894737,0.706521739,1,1,0.7,0.9,0.375,0.62,0.9,0.9,0,0,0.777777778,0.833333333,0,1,0,0,0,70,35,0,Computer,0,F
0,0,0.694444444,1,0.888888889,0.135135135,0.288461538,0.184210526,0.77173913,0.666666667,1,0.72,0.52,0.416666667,0.66,0.78,0.78,0,0,0.666666667,0,0,1,0,0,0,72,36,0,Computer,0,F
0,0,0.694444444,0,0.194444444,0.540540541,0.384615385,0.789473684,0.869565217,0,1,0.9,0.72,0.791666667,0.78,0.96,0.98,0.833333333,0.888888889,0.777777778,0.777777778,0.944444444,1,0,0,0,90,45,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.675675676,0.865384615,0.789473684,0.652173913,0.666666667,1,0.76,0.88,0.5,0.78,0.94,0.76,0.777777778,0.777777778,0.777777778,0.888888889,0.722222222,0.944444444,0,0,0,76,38,0,Computer,0,F
0,0,0.694444444,0,0.194444444,0.810810811,0.673076923,0.526315789,0.652173913,1,1,0.72,0.66,0.416666667,0.76,0.72,0.88,0.777777778,0.833333333,0.666666667,0.777777778,0.611111111,1,0,0,0,72,36,0,Computer,0,F
0,0,0.694444444,1,0.194444444,0.27027027,0.384615385,0.263157895,0.815217391,0.666666667,0.666666667,0.76,0.66,0.5,0.72,0.8,0.76,0.777777778,0.722222222,0.666666667,0.611111111,0,1,0,0,0,76,38,0,Computer,0,F
0,0,0.75,1,0.527777778,0.459459459,0.211538462,0.394736842,0.684782609,1,1,0.72,0.74,0.416666667,0.72,0.96,1,0,0.833333333,0.833333333,0.777777778,0.611111111,0.944444444,0,0,0,72,36,0,Computer,0,F
2,3.42,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.74,0.94,0.708333333,0.84,0.78,0.8,0.888888889,1,0.944444444,0.777777778,0.611111111,1,2,2,1,74,37,80,Rural,9,A-
4,2.85,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.6,0.84,0.625,0.88,0.78,0.86,0.611111111,0.888888889,0.888888889,0.722222222,0.611111111,0.944444444,4,4,1,60,30,70,Rural,7,B
2,3.51,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.68,1,0.75,0.96,0.78,0.36,0.944444444,1,0.833333333,1,0.611111111,1,2,2,1,68,34,80,Rural,9,A-
4,2.92,0.666666667,1,0.75,0.702702703,0.769230769,0.473684211,0.760869565,0.333333333,0.666666667,0.6,0.94,0.375,0.84,0.8,0.38,0.666666667,0.944444444,0.722222222,0.722222222,0.722222222,1,4,4,1,60,30,70,Rural,7,B
2,3.53,0.444444444,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.74,0.92,0.583333333,0.9,0.78,0.38,0.722222222,1,1,1,0.722222222,1,2,2,1,74,37,80,Rural,9,A-
2,3.36,0.555555556,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.74,0.9,0.75,0.84,0.74,0.38,0.944444444,0.888888889,0.944444444,0.777777778,0.666666667,1,2,2,1,74,37,80,Rural,9,A-
0,0,0.75,1,0.527777778,0.459459459,0.211538462,0.394736842,0.684782609,1,1,0.6,0.74,0.458333333,0.7,0.72,0.36,0,0,0,0,0.611111111,0,0,0,0,60,30,0,Rural,0,F
0,0,0.527777778,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.68,0.78,0.416666667,0.8,0.78,0.38,0,0.777777778,0.833333333,0,0.666666667,0.833333333,0,0,0,68,34,0,Rural,0,F
0,0,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.68,0.62,0.291666667,0.8,0.8,0.36,0,0,0,0,0,0,0,0,0,68,34,0,Rural,0,F
0,0,0.472222222,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.6,0.78,0.583333333,0.86,0.84,0.36,0.666666667,0,0,0,0.666666667,0.777777778,0,0,0,60,30,0,Rural,0,F
0,0,0.666666667,1,0.75,0.702702703,0.769230769,0.473684211,0.760869565,0.333333333,0.666666667,0.86,0.86,0.666666667,0.74,0.76,0.38,0,0,0.833333333,0,0.555555556,0.722222222,0,0,0,86,43,0,Rural,0,F
0,0,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.74,0.92,0.583333333,0.9,0.78,0.38,0.722222222,1,1,1,0.722222222,1,0,0,0,74,37,0,Rural,0,F
5,2.43,0,0,0.194444444,0.675675676,0.865384615,0.657894737,0.869565217,0.333333333,0.666666667,0.76,0.76,0.5,0.78,0.78,0.76,0.722222222,0.666666667,0.722222222,0.666666667,0.666666667,0.722222222,5,5,1,76,38,65,ElexI,6,B-
3,3.07,0.555555556,1,0.194444444,0.675675676,0.865384615,0.657894737,0.652173913,1,1,0.96,0.76,0.375,0.84,0.76,0.88,0.833333333,0.777777778,0.833333333,0.777777778,0.777777778,0.833333333,3,3,1,96,48,75,ElexI,8,B+
3,3.29,0.138888889,1,0.194444444,0.810810811,0.769230769,0.263157895,0.869565217,0,0,0.9,0.68,0.708333333,0.88,0.74,0.74,0.833333333,0.944444444,0.833333333,0.944444444,0.944444444,0.833333333,3,3,1,90,45,75,ElexI,8,B+
2,3.46,0.694444444,1,0.194444444,0.135135135,0.288461538,0.131578947,0.652173913,1,1,0.96,0.84,0.5,0.96,0.74,0.78,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,2,2,1,96,48,80,ElexI,9,A-
4,2.74,0,1,0.194444444,0.135135135,0.288461538,0.131578947,0.652173913,0,0,0.84,0.76,0.416666667,0.78,0.76,0.68,0.833333333,0.666666667,0.833333333,0.666666667,0.666666667,0.833333333,4,4,1,84,42,70,ElexI,7,B
1,3.79,0.138888889,0,0.194444444,0.810810811,0.673076923,0.789473684,0.923913043,0.666666667,0.666666667,0.96,0.9,0.666666667,0.9,0.8,0.8,0.944444444,1,0.944444444,1,1,0.944444444,1,1,1,96,48,85,ElexI,10,A
6,1.99,0,0,0.472222222,0,0.25,0.526315789,0.652173913,0.333333333,1,0.68,0.54,0.625,0.76,0.7,0.74,0.555555556,0.666666667,0.555555556,0.666666667,0.666666667,0.555555556,6,6,1,68,34,60,ElexI,5,C+
2,3.32,0,1,0.194444444,0.540540541,0.673076923,0.526315789,0.652173913,0.333333333,1,0.98,0.76,0.75,0.94,0.86,0.92,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,2,2,1,98,49,80,ElexI,9,A-
5,2.69,0.138888889,1,0.194444444,0.810810811,0.865384615,0.789473684,0.815217391,0,0.666666667,0.94,0.64,0.583333333,0.78,0.8,0.96,0.611111111,0.777777778,0.611111111,0.777777778,0.777777778,0.611111111,5,5,1,94,47,65,ElexI,6,B-
2,3.56,0,0,0.194444444,0.540540541,0.288461538,0.526315789,0.815217391,1,0.666666667,0.92,0.9,0.875,0.88,0.76,0.96,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444,0.944444444,2,2,1,92,46,80,ElexI,9,A-
3,3.05,1,1,0.194444444,0.675675676,0.865384615,0.657894737,0.706521739,1,1,0.96,0.76,0.625,0.88,0.8,0.9,0.722222222,0.944444444,0.722222222,0.944444444,0.944444444,0.722222222,3,3,1,96,48,75,ElexI,8,B+
5,2.55,0.411111111,1,0.888888889,0.135135135,0.288461538,0.184210526,0.77173913,0.666666667,1,0.8,0.76,0.625,0.88,0.84,0.8,0.722222222,0.722222222,0.722222222,0.722222222,0.722222222,0.722222222,5,5,1,80,40,65,ElexI,6,B-
0,0,0,0,0.194444444,0.540540541,0.384615385,0.789473684,0.869565217,0,1,0.94,0.76,0.541666667,0.9,0.8,0.72,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,0,0,94,47,0,ElexI,0,F
0,0,0.138888889,1,0.194444444,0.675675676,0.865384615,0.789473684,0.652173913,0.666666667,1,0.68,0.64,0.375,0.76,0.72,0.84,0,0.666666667,0,0.666666667,0.666666667,0,0,0,0,68,34,0,ElexI,0,F
0,0,0.138888889,0,0.194444444,0.810810811,0.673076923,0.526315789,0.652173913,1,1,0.72,0.76,0.458333333,0.78,0.84,0.46,0,0,0,0,0,0,0,0,0,72,36,0,ElexI,0,F
0,0,0.138888889,1,0.194444444,0.27027027,0.384615385,0.263157895,0.815217391,0.666666667,0.666666667,0.94,0.84,0.583333333,0.82,0.84,0.46,0.833333333,0,0.833333333,0,0,0.833333333,0,0,0,94,47,0,ElexI,0,F
0,0,0.75,1,0.527777778,0.459459459,0.211538462,0.394736842,0.684782609,1,1,0.76,0.76,0.375,0.78,0.8,0.94,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,0,0,76,38,0,ElexI,0,F
0,0,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.68,0.76,0.375,0.68,0.72,0.78,0,0.611111111,0,0.611111111,0.611111111,0,0,0,0,68,34,0,ElexI,0,F
0,0,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.68,0.64,0.458333333,0.78,0.78,0.46,0,0,0,0,0,0,0,0,0,68,34,0,ElexI,0,F
0,0,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.68,0.64,0.583333333,0.7,0.78,0.9,0,0,0,0,0,0,0,0,0,68,34,0,ElexI,0,F
0,0,0.666666667,1,0.75,0.702702703,0.769230769,0.473684211,0.760869565,0.333333333,0.666666667,0.94,0.64,0.375,0.72,0.76,0.46,0,0.666666667,0,0.666666667,0.666666667,0,0,0,0,94,47,0,ElexI,0,F
0,0,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.8,0.76,0.416666667,0.86,0.84,0.92,0.666666667,0.833333333,0.666666667,0.833333333,0.833333333,0.666666667,0,0,0,80,40,0,ElexI,0,F
0,0,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.68,0.64,0.375,0.62,0.76,0.46,0,0,0,0,0,0,0,0,0,68,34,0,ElexI,0,F
0,0,0.75,1,0.527777778,0.459459459,0.211538462,0.394736842,0.684782609,1,1,0.64,0.64,0.458333333,0.64,0.78,0.84,0,0,0,0,0,0,0,0,0,64,32,0,ElexI,0,F
2,3.47,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.96,0.9,0.666666667,0.84,0.96,0.8,0.833333333,0.777777778,0.833333333,0.777777778,0.777777778,0.833333333,2,2,1,96,48,80,Elex III,9,A-
4,2.88,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.88,0.9,0.333333333,0.94,0.88,0.5,0.777777778,0.722222222,0.777777778,0.722222222,0.722222222,0.777777778,4,4,1,88,44,70,Elex III,7,B
5,2.69,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.72,0.8,0.583333333,0.7,0.72,0.32,0.777777778,0.722222222,0.777777778,0.722222222,0.722222222,0.777777778,5,5,1,72,36,65,Elex III,6,B-
4,2.72,0.666666667,1,0.75,0.702702703,0.769230769,0.473684211,0.760869565,0.333333333,0.666666667,0.8,0.86,0.208333333,0.78,0.8,0.42,0.777777778,0.611111111,0.777777778,0.611111111,0.611111111,0.777777778,4,4,1,80,40,70,Elex III,7,B
2,3.49,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.96,0.96,0.5,0.84,0.96,0.6,0.833333333,0.888888889,0.833333333,0.888888889,0.888888889,0.833333333,2,2,1,96,48,80,Elex III,9,A-
2,3.33,0.163333333,0,0.888888889,0.135135135,0.288461538,0.131578947,0.652173913,0,0,0.96,0.94,0.291666667,0.98,0.96,0.56,0.833333333,0.777777778,0.833333333,0.777777778,0.777777778,0.833333333,2,2,1,96,48,80,Elex III,9,A-
5,2.49,0.5,1,0.305555556,0.135135135,0.480769231,0.105263158,0.652173913,1,0.666666667,0.78,0.9,0.208333333,0.66,0.78,0.8,0.722222222,0.777777778,0.722222222,0.777777778,0.777777778,0.722222222,5,5,1,78,39,65,Elex III,6,B-
4,2.81,0,0,0.194444444,0.675675676,0.865384615,0.657894737,0.869565217,0.333333333,0.666666667,0.92,0.9,0.333333333,0.7,0.96,0.5,0.722222222,0.777777778,0.722222222,0.777777778,0.777777778,0.722222222,4,4,1,92,46,70,Elex III,7,B
1,3.95,0.555555556,1,0.194444444,0.675675676,0.865384615,0.657894737,0.652173913,1,1,1,0.96,0.916666667,0.84,1,0.32,1,1,1,1,1,1,1,1,1,100,50,85,Elex III,10,A
4,2.93,0.138888889,1,0.194444444,0.810810811,0.769230769,0.263157895,0.869565217,0,0,0.96,0.96,0.375,0.7,0.96,0.42,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,4,4,1,96,48,70,Elex III,7,B
3,3.15,0.694444444,1,0.194444444,0.135135135,0.288461538,0.131578947,0.652173913,1,1,0.98,0.88,0.541666667,0.98,0.96,0.6,0.611111111,0.777777778,0.611111111,0.777777778,0.777777778,0.611111111,3,3,1,98,49,75,Elex III,8,B+
4,2.95,0,1,0.194444444,0.135135135,0.288461538,0.131578947,0.652173913,0,0,0.68,0.92,0.416666667,0.7,0.68,0.56,0.888888889,0.833333333,0.888888889,0.833333333,0.833333333,0.888888889,4,4,1,68,34,70,Elex III,7,B
1,3.72,0.138888889,0,0.194444444,0.810810811,0.673076923,0.789473684,0.923913043,0.666666667,0.666666667,1,0.96,0.958333333,0.98,1,0.8,0.888888889,1,0.888888889,1,1,0.888888889,1,1,1,100,50,85,Elex III,10,A
0,0,0,0,0.472222222,0,0.25,0.526315789,0.652173913,0.333333333,1,0.8,0.78,0.666666667,0.66,0.8,0.5,0,0,0,0,0,0,0,0,0,80,40,0,Elex III,0,F
0,0,0,1,0.194444444,0.540540541,0.673076923,0.526315789,0.652173913,0.333333333,1,0.62,0.9,0.333333333,0.66,0.62,0.32,0,0,0,0,0,0,0,0,0,62,31,0,Elex III,0,F
0,0,0.138888889,1,0.194444444,0.810810811,0.865384615,0.789473684,0.815217391,0,0.666666667,0.76,0.8,0.583333333,0.64,0.76,0.42,0,0,0,0,0,0,0,0,0,76,38,0,Elex III,0,F
0,0,0,0,0.194444444,0.540540541,0.288461538,0.526315789,0.815217391,1,0.666666667,0.58,0.8,0.208333333,0.66,0.58,0.6,0,0,0,0,0,0,0,0,0,58,29,0,Elex III,0,F
0,0,1,1,0.194444444,0.675675676,0.865384615,0.657894737,0.706521739,1,1,0.8,0.88,0.5,0.88,0.8,0.56,0,0.5,0,0.5,0.5,0,0,0,0,80,40,0,Elex III,0,F
0,0,0.411111111,1,0.888888889,0.135135135,0.288461538,0.184210526,0.77173913,0.666666667,1,0.68,0.88,0.291666667,0.66,0.68,0.8,0,0,0,0,0,0,0,0,0,68,34,0,Elex III,0,F
0,0,0,0,0.194444444,0.540540541,0.384615385,0.789473684,0.869565217,0,1,0.82,0.92,0.208333333,0.98,0.82,0.5,0.722222222,0.666666667,0.722222222,0.666666667,0.666666667,0.722222222,0,0,0,82,41,0,Elex III,0,F
0,0,0.138888889,1,0.194444444,0.675675676,0.865384615,0.789473684,0.652173913,0.666666667,1,0,0,0.333333333,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,Elex III,0,F
0,0,0.138888889,0,0.194444444,0.810810811,0.673076923,0.526315789,0.652173913,1,1,0.94,0.9,0.916666667,0.7,0.94,0.42,0.722222222,0.666666667,0.722222222,0.666666667,0.666666667,0.722222222,0,0,0,94,47,0,Elex III,0,F
0,0,0.138888889,1,0.194444444,0.27027027,0.384615385,0.263157895,0.815217391,0.666666667,0.666666667,0.58,0.88,0.375,0.66,0.58,0.6,0,0,0,0,0,0,0,0,0,58,29,0,Elex III,0,F
0,0,0.75,1,0.527777778,0.459459459,0.211538462,0.394736842,0.684782609,1,1,0.6,0.8,0.541666667,0.64,0.6,0.56,0,0,0,0,0,0,0,0,0,60,30,0,Elex III,0,F
0,0,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.64,0.84,0.416666667,0.66,0.64,0.8,0,0,0,0,0,0,0,0,0,64,32,0,Elex III,0,F
0,0,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.76,0.88,0.958333333,0.9,0.8,0.5,0,0,0,0,0,0,0,0,0,76,38,0,Elex III,0,F
0,0,0.163333333,0,0.888888889,0.135135135,0.288461538,0.131578947,0.652173913,0,0,0.9,0.76,0.5,0.76,0.72,0.68,0,0.833333333,0,0.833333333,0.833333333,0,0,0,0,90,45,0,Elex V,0,F
0,0,0.5,1,0.305555556,0.135135135,0.480769231,0.105263158,0.652173913,1,0.666666667,0.9,0.72,0.458333333,0.78,0.78,0.76,0.888888889,0,0.833333333,0,0,0.833333333,0,0,0,90,45,0,Elex V,0,F
0,0,0.555555556,1,0.277777778,0.189189189,0.211538462,0.342105263,0.652173913,1,0.666666667,0.9,0.68,0.166666667,0.58,0.78,0.62,0,0,0,0,0,0,0,0,0,90,45,0,Elex V,0,F
5,2.68,0.472222222,1,0.583333333,0.324324324,0.538461538,0.157894737,0.652173913,0.666666667,0.666666667,0.84,0.76,0.75,0.7,0.86,0.76,0.666666667,0,0.777777778,0,0,0.777777778,5,5,1,84,42,65,Elex V,6,B-
0,0,0.583333333,1,0.277777778,0.135135135,0.346153846,0,0.652173913,0,0.666666667,0.9,0.76,0.625,0.7,0.72,0.68,0,0,0,0,0,0,0,0,0,90,45,0,Elex V,0,F
2,3.64,0.863333333,0,0.861111111,0.648648649,0.903846154,0.789473684,0.652173913,0.333333333,0.666666667,0.92,0.76,0.583333333,0.96,0.9,0.98,0.722222222,0.666666667,1,0.833333333,0.666666667,1,2,2,1,92,46,80,Elex V,9,A-
3,3.27,0.643611111,1,0.333333333,0.135135135,0.519230769,0.078947368,0.652173913,1,1,0.9,0.8,0.75,0.76,0.8,0.82,0.944444444,0.722222222,0.777777778,0.666666667,0.722222222,0.777777778,3,3,1,90,45,75,Elex V,8,B+
3,3.09,0.6075,0,0.444444444,0.081081081,0.423076923,0,0.652173913,0.666666667,1,0.92,0.94,0.625,0.82,0.82,0.88,0.888888889,0.888888889,0.888888889,0.666666667,0.888888889,0.888888889,3,3,1,92,46,75,Elex V,8,B+
0,0,0.7325,1,0.472222222,0.459459459,0.519230769,0.368421053,0.652173913,0.666666667,0.666666667,0.88,0.94,0.041666667,0.58,0.72,0.6,0,0,0,0,0,0,0,0,0,88,44,0,Elex V,0,F
2,3.7,0.597222222,0,0.805555556,0.540540541,0.769230769,0.789473684,0.652173913,0.333333333,0.666666667,0.9,0.94,0.791666667,0.88,0.82,0.9,0.888888889,0.888888889,0.944444444,0.944444444,0.888888889,0.944444444,2,2,1,90,45,85,Elex V,9,A-
0,0,0.438888889,0,0.472222222,0.135135135,0.288461538,0.684210526,0.652173913,1,0.666666667,0.84,0.8,0.625,0.84,0.84,0.8,0.722222222,0,0.777777778,0,0,0.777777778,0,0,0,84,42,0,Elex V,0,F
2,3.7,0.466666667,1,0.472222222,0.135135135,0.288461538,0.684210526,0.652173913,1,0.666666667,0.94,0.76,0.333333333,0.7,0.72,0.78,1,0,0,0,0,0,2,2,1,94,47,85,Elex V,9,A-
1,3.84,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.94,0.96,0.75,0.96,0.9,0.94,1,1,0.888888889,1,1,0.888888889,1,1,1,94,47,85,Elex VII,10,A
3,3.27,0.666666667,1,0.75,0.702702703,0.769230769,0.473684211,0.760869565,0.333333333,0.666666667,0.92,0.76,0.583333333,0.96,0.9,0.98,0.666666667,1,0.833333333,0.666666667,1,0.833333333,3,3,1,92,46,75,Elex VII,8,B+
5,2.68,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.9,0.8,0.75,0.76,0.8,0.82,0.722222222,0.777777778,0.666666667,0.722222222,0.777777778,0.666666667,5,5,1,90,45,65,Elex VII,6,B-
2,3.48,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.92,0.96,0.958333333,0.88,0.94,0.92,0.722222222,0.944444444,1,0.722222222,0.944444444,1,2,2,1,92,46,80,Elex VII,9,A-
3,3.09,0.75,1,0.527777778,0.459459459,0.211538462,0.394736842,0.684782609,1,1,0.92,0.94,0.625,0.82,0.82,0.88,0.888888889,0.888888889,0.666666667,0.888888889,0.888888889,0.666666667,3,3,1,92,46,75,Elex VII,8,B+
2,3.64,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.9,0.94,0.791666667,0.88,0.82,0.9,0.888888889,0.944444444,0.944444444,0.888888889,0.944444444,0.944444444,2,2,1,90,45,80,Elex VII,9,A-
5,2.68,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.84,0.76,0.583333333,0.78,0.8,0.76,0.833333333,0.777777778,0,0.833333333,0.777777778,0,5,5,1,84,42,65,Elex VII,6,B-
2,3.48,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.84,0.76,0.666666667,0.78,0.72,0.76,0.666666667,0.777777778,0,0.666666667,0.777777778,0,2,2,1,84,42,80,Elex VII,9,A-
0,0,0.666666667,1,0.75,0.702702703,0.769230769,0.473684211,0.760869565,0.333333333,0.666666667,0.84,0,0.083333333,0.58,0.7,0.6,0,0,0,0,0,0,0,0,0,84,42,0,Elex VII,0,F
0,0,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.84,0,0.166666667,0.7,0.66,0.62,0,0,0,0,0,0,0,0,0,84,42,0,Elex VII,0,F
0,0,0.138888889,0,0.888888889,0.135135135,0.288461538,0.131578947,0.652173913,0,0,0.9,0.76,0.5,0.76,0.72,0.68,0.833333333,0.666666667,0,0.833333333,0.666666667,0,0,0,0,90,45,0,Elex VII,0,F
0,0,0.5,1,0.305555556,0.135135135,0.480769231,0.105263158,0.652173913,1,0.666666667,0.9,0.72,0.458333333,0.78,0.78,0.76,0,0.833333333,0,0,0.833333333,0,0,0,0,90,45,0,Elex VII,0,F
0,0,0.305555556,0,0.888888889,0.135135135,0.288461538,0.131578947,0.652173913,0,0,0.92,0.72,0.583333333,0.84,0.66,0.78,0,0.722222222,0,0,0.722222222,0,0,0,0,92,46,0,Elex VII,0,F
0,0,0.5,1,0.305555556,0.135135135,0.480769231,0.105263158,0.652173913,1,0.666666667,0.9,0.68,0.166666667,0.58,0.78,0.62,0,0,0,0,0,0,0,0,0,90,45,0,Elex VII,0,F
0,0,0.555555556,1,0.277777778,0.189189189,0.211538462,0.342105263,0.652173913,1,0.666666667,0.9,0.68,0.583333333,0.7,0.66,0,0,0,0,0,0,0,0,0,0,90,45,0,Elex VII,0,F
0,0,0.472222222,1,0.583333333,0.324324324,0.538461538,0.157894737,0.652173913,0.666666667,0.666666667,0.84,0.76,0.75,0.7,0.86,0.76,0,0.777777778,0,0,0.777777778,0,0,0,0,84,42,0,Elex VII,0,F
2,3.61,0.75,1,0.527777778,0.459459459,0.211538462,0.394736842,0.684782609,1,1,0.9,0.76,0.5,0.76,0.72,0.68,0.944444444,0,0,0.944444444,0,0,2,2,1,90,45,80,ELEX VIII,9,A-
5,2.58,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.9,0.72,0.458333333,0.78,0.78,0.76,0,0.666666667,0,0,0.666666667,0,5,5,1,90,45,65,ELEX VIII,6,B-
5,2.6,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.9,0.68,0.166666667,0.58,0.78,0.62,0,0,0,0,0,0,5,5,1,90,45,65,ELEX VIII,6,B-
3,3.04,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.84,0.76,0.75,0.7,0.86,0.76,0,0,0.611111111,0,0,0.611111111,3,3,1,84,42,75,ELEX VIII,8,B+
2,3.39,0.666666667,1,0.75,0.702702703,0.769230769,0.473684211,0.760869565,0.333333333,0.666666667,0.9,0.76,0.625,0.7,0.72,0.68,0.944444444,0,0,0.944444444,0,0,2,2,1,90,45,80,ELEX VIII,9,A-
3,3.23,0.916666667,1,0.972222222,0.972972973,0.884615385,0.710526316,0.652173913,0.666666667,0.666666667,0.92,0.76,0.583333333,0.96,0.9,0.98,0,0,0,0,0,0,3,3,1,92,46,75,ELEX VIII,8,B+
3,3.16,0.75,0,0.805555556,0.702702703,0.826923077,0.552631579,0.815217391,0,0.666666667,0.9,0.8,0.75,0.76,0.8,0.82,0.944444444,0.777777778,0.555555556,0.944444444,0.777777778,0.555555556,3,3,1,90,45,75,ELEX VIII,8,B+
